,ensembl_gene_id,p_val,avg_logFC,pct.1(treatment),pct.2(control),p_val_adj,mgi_symbol,description
396,ENSMUSG00000022360,0.000366865,68.42629552,0.205,0.9,0.733729172,Atad2,"ATPase family, AAA domain containing 2 [Source:MGI Symbol;Acc:MGI:1917722]"
1728,ENSMUSG00000079407,0.000366865,150.2242363,0.205,1,0.733729172,1700110I01Rik,RIKEN cDNA 1700110I01 gene [Source:MGI Symbol;Acc:MGI:1920799]
502,ENSMUSG00000024457,0.000369392,Inf,0.25,1,0.738784297,Trim26,tripartite motif-containing 26 [Source:MGI Symbol;Acc:MGI:1337056]
560,ENSMUSG00000025757,0.000369392,559.8058476,0.25,1,0.738784297,Hspa4l,heat shock protein 4 like [Source:MGI Symbol;Acc:MGI:107422]
1523,ENSMUSG00000058135,0.000369392,Inf,0.25,1,0.738784297,Gstm1,"glutathione S-transferase, mu 1 [Source:MGI Symbol;Acc:MGI:95860]"
884,ENSMUSG00000031239,0.000372732,249.9435606,0.386,1,0.745464173,Itm2a,integral membrane protein 2A [Source:MGI Symbol;Acc:MGI:107706]
275,ENSMUSG00000020644,0.0003774,-373.8549599,0.409,1,0.754800261,Id2,inhibitor of DNA binding 2 [Source:MGI Symbol;Acc:MGI:96397]
646,ENSMUSG00000027067,0.000399333,Inf,0.273,1,0.798665395,Ssrp1,structure specific recognition protein 1 [Source:MGI Symbol;Acc:MGI:107912]
1164,ENSMUSG00000038371,0.000406708,490.2424383,0.25,1,0.813416672,Sbf2,SET binding factor 2 [Source:MGI Symbol;Acc:MGI:1921831]
314,ENSMUSG00000021357,0.000409003,39.94630421,0.045,0.8,0.818005568,Exoc2,exocyst complex component 2 [Source:MGI Symbol;Acc:MGI:1913732]
630,ENSMUSG00000026770,0.000409003,75.62276623,0.045,0.8,0.818005568,Il2ra,"interleukin 2 receptor, alpha chain [Source:MGI Symbol;Acc:MGI:96549]"
504,ENSMUSG00000024483,0.000425505,434.0658766,0.295,0.2,0.85101098,Ankhd1,ankyrin repeat and KH domain containing 1 [Source:MGI Symbol;Acc:MGI:1921733]
346,ENSMUSG00000021756,0.000436556,-22.25572741,0.182,0.9,0.873111897,Il6st,interleukin 6 signal transducer [Source:MGI Symbol;Acc:MGI:96560]
1196,ENSMUSG00000039167,0.00044568,-17.2561498,0.091,0.8,0.891359302,Adgrl4,adhesion G protein-coupled receptor L4 [Source:MGI Symbol;Acc:MGI:2655562]
657,ENSMUSG00000027273,0.000447523,184.6990364,0.25,0.9,0.89504557,Snap25,synaptosomal-associated protein 25 [Source:MGI Symbol;Acc:MGI:98331]
427,ENSMUSG00000022762,0.00045048,-110.9759658,0.227,0.2,0.900959883,Ncam2,neural cell adhesion molecule 2 [Source:MGI Symbol;Acc:MGI:97282]
1066,ENSMUSG00000035805,0.00045048,486.327064,0.227,1,0.900959883,Mlc1,megalencephalic leukoencephalopathy with subcortical cysts 1 homolog (human) [Source:MGI Symbol;Acc:MGI:2157910]
194,ENSMUSG00000018548,0.00046699,-26.51628479,0.295,1,0.933979654,Trim37,tripartite motif-containing 37 [Source:MGI Symbol;Acc:MGI:2153072]
1751,ENSMUSG00000089828,0.00046699,467.8911053,0.295,1,0.933979654,Gm16300,predicted gene 16300 [Source:MGI Symbol;Acc:MGI:3826587]
773,ENSMUSG00000029141,0.000484966,417.0157222,0.068,0.8,0.969931474,Slc4a1ap,"solute carrier family 4 (anion exchanger), member 1, adaptor protein [Source:MGI Symbol;Acc:MGI:1196608]"
813,ENSMUSG00000030077,0.000493,Inf,0.409,1,0.985999951,Chl1,cell adhesion molecule L1-like [Source:MGI Symbol;Acc:MGI:1098266]
27,ENSMUSG00000001403,0.00049603,434.7293269,0.227,1,0.99205972,Ube2c,ubiquitin-conjugating enzyme E2C [Source:MGI Symbol;Acc:MGI:1915862]
2,ENSMUSG00000000078,0.009146741,141.8438076,0.386,1,1,Klf6,Kruppel-like factor 6 [Source:MGI Symbol;Acc:MGI:1346318]
3,ENSMUSG00000000127,0.730233406,Inf,0.136,0.6,1,Fer,fer (fms/fps related) protein kinase [Source:MGI Symbol;Acc:MGI:105917]
4,ENSMUSG00000000184,0.314074298,#NAME?,0.614,0.8,1,Ccnd2,cyclin D2 [Source:MGI Symbol;Acc:MGI:88314]
7,ENSMUSG00000000579,0.047489674,26.60490441,0.477,0.5,1,Dynlt1c,dynein light chain Tctex-type 1C [Source:MGI Symbol;Acc:MGI:3807476]
8,ENSMUSG00000000594,0.450805739,Inf,0.659,1,1,Gm2a,GM2 ganglioside activator protein [Source:MGI Symbol;Acc:MGI:95762]
9,ENSMUSG00000000632,0.14744173,130.5564696,0.205,0.4,1,Sez6,seizure related gene 6 [Source:MGI Symbol;Acc:MGI:104745]
10,ENSMUSG00000000693,0.024509956,83.85189531,0.045,0.7,1,Loxl3,lysyl oxidase-like 3 [Source:MGI Symbol;Acc:MGI:1337004]
13,ENSMUSG00000000838,0.460065011,181.3050019,0.341,0.7,1,Fmr1,fragile X mental retardation 1 [Source:MGI Symbol;Acc:MGI:95564]
16,ENSMUSG00000000957,0.473728133,192.0533757,0.159,0.5,1,Mmp14,matrix metallopeptidase 14 (membrane-inserted) [Source:MGI Symbol;Acc:MGI:101900]
18,ENSMUSG00000001025,0.755875125,Inf,0.159,0.6,1,S100a6,S100 calcium binding protein A6 (calcyclin) [Source:MGI Symbol;Acc:MGI:1339467]
19,ENSMUSG00000001039,0.089793099,195.1542107,0.136,0.4,1,B9d1,B9 protein domain 1 [Source:MGI Symbol;Acc:MGI:1351471]
20,ENSMUSG00000001052,0.008428933,480.7265976,0.136,0.3,1,Sec24b,"Sec24 related gene family, member B (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:2139764]"
21,ENSMUSG00000001056,0.087114571,-95.65384052,0.25,0.4,1,Nhp2,NHP2 ribonucleoprotein [Source:MGI Symbol;Acc:MGI:1098547]
24,ENSMUSG00000001211,0.046679217,252.5243208,0.273,0.4,1,Agpat3,1-acylglycerol-3-phosphate O-acyltransferase 3 [Source:MGI Symbol;Acc:MGI:1336186]
25,ENSMUSG00000001280,0.654180644,-105.2512406,0.091,0.5,1,Sp1,trans-acting transcription factor 1 [Source:MGI Symbol;Acc:MGI:98372]
26,ENSMUSG00000001313,0.604746396,Inf,0.182,0.6,1,Rnd2,Rho family GTPase 2 [Source:MGI Symbol;Acc:MGI:1338755]
32,ENSMUSG00000001506,0.001893798,Inf,0.386,1,1,Col1a1,"collagen, type I, alpha 1 [Source:MGI Symbol;Acc:MGI:88467]"
34,ENSMUSG00000001521,0.002642145,409.2429127,0.591,1,1,Tulp3,tubby-like protein 3 [Source:MGI Symbol;Acc:MGI:1329045]
37,ENSMUSG00000001930,0.136648134,-6.499662734,0.091,0.4,1,Vwf,Von Willebrand factor [Source:MGI Symbol;Acc:MGI:98941]
39,ENSMUSG00000001962,0.087332266,168.8600197,0.205,0.4,1,Fam50a,"family with sequence similarity 50, member A [Source:MGI Symbol;Acc:MGI:1351626]"
41,ENSMUSG00000001995,0.115058553,1.764800133,0.045,0.4,1,Sipa1l2,signal-induced proliferation-associated 1 like 2 [Source:MGI Symbol;Acc:MGI:2676970]
43,ENSMUSG00000002028,0.221269517,379.5065357,0.341,0.5,1,Kmt2a,lysine (K)-specific methyltransferase 2A [Source:MGI Symbol;Acc:MGI:96995]
44,ENSMUSG00000002068,0.004185218,2.291788121,0.023,0.3,1,Ccne1,cyclin E1 [Source:MGI Symbol;Acc:MGI:88316]
46,ENSMUSG00000002265,0.017252272,320.0049017,0.432,1,1,Peg3,paternally expressed 3 [Source:MGI Symbol;Acc:MGI:104748]
47,ENSMUSG00000002297,0.001296443,-227.3372309,0.318,0.2,1,Dbf4,DBF4 zinc finger [Source:MGI Symbol;Acc:MGI:1351328]
48,ENSMUSG00000002308,0.573050173,224.70561,0.091,0.6,1,Cd320,CD320 antigen [Source:MGI Symbol;Acc:MGI:1860083]
49,ENSMUSG00000002428,0.087114571,152.0307428,0.25,0.4,1,Hltf,helicase-like transcription factor [Source:MGI Symbol;Acc:MGI:1196437]
51,ENSMUSG00000002458,0.573050173,311.1908884,0.091,0.6,1,Rgs19,regulator of G-protein signaling 19 [Source:MGI Symbol;Acc:MGI:1915153]
54,ENSMUSG00000002900,0.004165182,90.91454293,0.068,0.3,1,Lamb1,laminin B1 [Source:MGI Symbol;Acc:MGI:96743]
55,ENSMUSG00000002997,0.049981584,280.4599786,0.114,0.7,1,Prkar2b,"protein kinase, cAMP dependent regulatory, type II beta [Source:MGI Symbol;Acc:MGI:97760]"
56,ENSMUSG00000003119,0.403097404,294.8497784,0.182,0.5,1,Cdk12,cyclin-dependent kinase 12 [Source:MGI Symbol;Acc:MGI:1098802]
59,ENSMUSG00000003316,0.01618363,Inf,0.432,1,1,Glg1,golgi apparatus protein 1 [Source:MGI Symbol;Acc:MGI:104967]
62,ENSMUSG00000003437,0.001373574,Inf,0.227,0.9,1,Paf1,"Paf1, RNA polymerase II complex component [Source:MGI Symbol;Acc:MGI:1923988]"
63,ENSMUSG00000003438,0.58635201,90.0252956,0.182,0.5,1,Timm50,translocase of inner mitochondrial membrane 50 [Source:MGI Symbol;Acc:MGI:1913775]
68,ENSMUSG00000003644,0.111052526,-8.827355596,0.114,0.4,1,Rps6ka1,ribosomal protein S6 kinase polypeptide 1 [Source:MGI Symbol;Acc:MGI:104558]
69,ENSMUSG00000003662,0.002295804,40.03134702,0.091,0.8,1,Ciao1,cytosolic iron-sulfur protein assembly 1 [Source:MGI Symbol;Acc:MGI:1346998]
70,ENSMUSG00000003752,0.129858644,102.6950729,0.045,0.4,1,Itpkc,"inositol 1,4,5-trisphosphate 3-kinase C [Source:MGI Symbol;Acc:MGI:2442554]"
71,ENSMUSG00000003778,0.004053515,Inf,0.432,1,1,Brd8,bromodomain containing 8 [Source:MGI Symbol;Acc:MGI:1925906]
76,ENSMUSG00000004100,0.155801312,Inf,0.159,0.7,1,Ppan,peter pan homolog [Source:MGI Symbol;Acc:MGI:2178445]
77,ENSMUSG00000004127,0.148012631,257.7144172,0.295,0.4,1,Trmt10a,tRNA methyltransferase 10A [Source:MGI Symbol;Acc:MGI:1920421]
78,ENSMUSG00000004151,0.180821362,66.1895199,0.159,0.7,1,Etv1,ets variant 1 [Source:MGI Symbol;Acc:MGI:99254]
80,ENSMUSG00000004383,0.044579182,119.4511331,0.091,0.7,1,Large1,LARGE xylosyl- and glucuronyltransferase 1 [Source:MGI Symbol;Acc:MGI:1342270]
82,ENSMUSG00000004530,0.004965366,74.17621189,0.455,1,1,Coro1c,"coronin, actin binding protein 1C [Source:MGI Symbol;Acc:MGI:1345964]"
83,ENSMUSG00000004558,0.012163501,Inf,0.318,0.9,1,Ndrg2,N-myc downstream regulated gene 2 [Source:MGI Symbol;Acc:MGI:1352498]
84,ENSMUSG00000004565,0.022629101,17.2384392,0.045,0.7,1,Pnpla6,patatin-like phospholipase domain containing 6 [Source:MGI Symbol;Acc:MGI:1354723]
85,ENSMUSG00000004610,0.289476469,Inf,0.386,0.5,1,Etfb,"electron transferring flavoprotein, beta polypeptide [Source:MGI Symbol;Acc:MGI:106098]"
86,ENSMUSG00000004631,0.240163116,7.783378238,0.295,0.5,1,Sgce,"sarcoglycan, epsilon [Source:MGI Symbol;Acc:MGI:1329042]"
87,ENSMUSG00000004642,0.63156006,217.6003806,0.818,0.6,1,Slbp,stem-loop binding protein [Source:MGI Symbol;Acc:MGI:108402]
88,ENSMUSG00000004843,0.095136225,182.1924391,0.136,0.4,1,Chmp2b,charged multivesicular body protein 2B [Source:MGI Symbol;Acc:MGI:1916192]
89,ENSMUSG00000004892,0.135906636,Inf,0.705,1,1,Bcan,brevican [Source:MGI Symbol;Acc:MGI:1096385]
90,ENSMUSG00000005089,0.04950947,Inf,0.273,0.8,1,Slc1a2,"solute carrier family 1 (glial high affinity glutamate transporter), member 2 [Source:MGI Symbol;Acc:MGI:101931]"
93,ENSMUSG00000005233,0.000580772,400.6399724,0.273,1,1,Spc25,"SPC25, NDC80 kinetochore complex component, homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1913692]"
96,ENSMUSG00000005615,0.100731066,148.9004766,0.136,0.4,1,Pcyt1a,"phosphate cytidylyltransferase 1, choline, alpha isoform [Source:MGI Symbol;Acc:MGI:88557]"
97,ENSMUSG00000005621,0.000674236,448.8815006,0.068,0.8,1,Zfp592,zinc finger protein 592 [Source:MGI Symbol;Acc:MGI:2443541]
98,ENSMUSG00000005656,0.095284739,27.81143823,0.364,0.4,1,Snx6,sorting nexin 6 [Source:MGI Symbol;Acc:MGI:1919433]
99,ENSMUSG00000005686,0.148011917,111.0283805,0.182,0.7,1,Ampd3,adenosine monophosphate deaminase 3 [Source:MGI Symbol;Acc:MGI:1096344]
104,ENSMUSG00000005881,0.935338021,-278.8831,0.477,0.7,1,Ergic3,ERGIC and golgi 3 [Source:MGI Symbol;Acc:MGI:1913616]
105,ENSMUSG00000005897,0.004222756,2.18317173,0.045,0.3,1,Nr2c1,"nuclear receptor subfamily 2, group C, member 1 [Source:MGI Symbol;Acc:MGI:1352465]"
106,ENSMUSG00000005907,0.048315428,2.176370384,0.068,0.7,1,Pex1,peroxisomal biogenesis factor 1 [Source:MGI Symbol;Acc:MGI:1918632]
107,ENSMUSG00000005973,0.057719889,Inf,0.182,0.4,1,Rcn1,reticulocalbin 1 [Source:MGI Symbol;Acc:MGI:104559]
108,ENSMUSG00000006024,0.001330681,137.511697,0.341,1,1,Napa,N-ethylmaleimide sensitive fusion protein attachment protein alpha [Source:MGI Symbol;Acc:MGI:104563]
109,ENSMUSG00000006289,0.592595574,-122.0261052,0.205,0.5,1,Osgep,O-sialoglycoprotein endopeptidase [Source:MGI Symbol;Acc:MGI:1913496]
110,ENSMUSG00000006360,0.00459089,Inf,0.114,0.3,1,Crip1,cysteine-rich protein 1 (intestinal) [Source:MGI Symbol;Acc:MGI:88501]
115,ENSMUSG00000006599,0.007805638,22.41359758,0.227,0.3,1,Gtf2h1,"general transcription factor II H, polypeptide 1 [Source:MGI Symbol;Acc:MGI:1277216]"
117,ENSMUSG00000006717,0.012393642,496.657954,0.159,0.8,1,Acot13,acyl-CoA thioesterase 13 [Source:MGI Symbol;Acc:MGI:1914084]
118,ENSMUSG00000006782,0.008929708,Inf,0.273,0.9,1,Cnp,"2',3'-cyclic nucleotide 3' phosphodiesterase [Source:MGI Symbol;Acc:MGI:88437]"
119,ENSMUSG00000006800,0.345069915,Inf,0.455,0.9,1,Sulf2,sulfatase 2 [Source:MGI Symbol;Acc:MGI:1919293]
120,ENSMUSG00000007038,0.112156437,242.1048577,0.068,0.4,1,Neu1,neuraminidase 1 [Source:MGI Symbol;Acc:MGI:97305]
121,ENSMUSG00000007097,0.797811322,Inf,0.886,0.8,1,Atp1a2,"ATPase, Na+/K+ transporting, alpha 2 polypeptide [Source:MGI Symbol;Acc:MGI:88106]"
122,ENSMUSG00000007613,0.007703955,225.5913343,0.273,0.9,1,Tgfbr1,"transforming growth factor, beta receptor I [Source:MGI Symbol;Acc:MGI:98728]"
123,ENSMUSG00000007812,0.122058371,120.9302423,0.091,0.4,1,Zfp655,zinc finger protein 655 [Source:MGI Symbol;Acc:MGI:1919861]
125,ENSMUSG00000007872,0.007333296,Inf,0.409,1,1,Id3,inhibitor of DNA binding 3 [Source:MGI Symbol;Acc:MGI:96398]
128,ENSMUSG00000008435,0.167363891,-39.89689138,0.068,0.4,1,Rdh13,retinol dehydrogenase 13 (all-trans and 9-cis) [Source:MGI Symbol;Acc:MGI:1918732]
129,ENSMUSG00000008489,0.002572246,83.00808464,0.205,0.9,1,Elavl2,ELAV like RNA binding protein 1 [Source:MGI Symbol;Acc:MGI:1100887]
134,ENSMUSG00000009376,0.019758667,82.12231129,0.068,0.7,1,Met,met proto-oncogene [Source:MGI Symbol;Acc:MGI:96969]
136,ENSMUSG00000010066,0.00335241,140.4738426,0.091,0.8,1,Cacna2d2,"calcium channel, voltage-dependent, alpha 2/delta subunit 2 [Source:MGI Symbol;Acc:MGI:1929813]"
138,ENSMUSG00000010755,0.724561719,83.04199845,0.205,0.6,1,Cars,cysteinyl-tRNA synthetase [Source:MGI Symbol;Acc:MGI:1351477]
139,ENSMUSG00000010914,0.005498244,112.3555668,0.068,0.3,1,Pdhx,"pyruvate dehydrogenase complex, component X [Source:MGI Symbol;Acc:MGI:1351627]"
141,ENSMUSG00000011831,0.556495353,Inf,0.364,0.5,1,Evi5,ecotropic viral integration site 5 [Source:MGI Symbol;Acc:MGI:104736]
142,ENSMUSG00000012640,0.001148455,184.912849,0.068,0.8,1,Zfp715,zinc finger protein 715 [Source:MGI Symbol;Acc:MGI:1917180]
143,ENSMUSG00000013465,0.006584821,164.615405,0.136,0.8,1,Nelfb,negative elongation factor complex member B [Source:MGI Symbol;Acc:MGI:1931035]
145,ENSMUSG00000013663,0.163708657,113.3974798,0.341,0.4,1,Pten,phosphatase and tensin homolog [Source:MGI Symbol;Acc:MGI:109583]
148,ENSMUSG00000014426,0.0065874,133.3343055,0.159,0.3,1,Map3k4,mitogen-activated protein kinase kinase kinase 4 [Source:MGI Symbol;Acc:MGI:1346875]
150,ENSMUSG00000014633,0.573050173,173.3269862,0.091,0.6,1,Cmc2,COX assembly mitochondrial protein 2 [Source:MGI Symbol;Acc:MGI:1913781]
151,ENSMUSG00000014846,0.003678078,Inf,0.091,0.8,1,Tppp3,tubulin polymerization-promoting protein family member 3 [Source:MGI Symbol;Acc:MGI:1915221]
154,ENSMUSG00000015222,0.165262429,225.311307,0.636,1,1,Map2,microtubule-associated protein 2 [Source:MGI Symbol;Acc:MGI:97175]
155,ENSMUSG00000015243,0.545814478,6.923013965,0.227,0.5,1,Abca1,"ATP-binding cassette, sub-family A (ABC1), member 1 [Source:MGI Symbol;Acc:MGI:99607]"
156,ENSMUSG00000015312,0.003798757,636.8415211,0.341,1,1,Gadd45b,growth arrest and DNA-damage-inducible 45 beta [Source:MGI Symbol;Acc:MGI:107776]
160,ENSMUSG00000015748,0.675185567,138.0405215,0.159,0.6,1,Prpf3,pre-mRNA processing factor 3 [Source:MGI Symbol;Acc:MGI:1918017]
162,ENSMUSG00000015776,0.00115558,-115.2508823,0.205,0.9,1,Med22,mediator complex subunit 22 [Source:MGI Symbol;Acc:MGI:98446]
163,ENSMUSG00000015829,0.368245881,543.7373612,0.25,0.7,1,Tnr,tenascin R [Source:MGI Symbol;Acc:MGI:99516]
166,ENSMUSG00000015869,0.000588359,126.5372844,0.318,1,1,Prpsap1,phosphoribosyl pyrophosphate synthetase-associated protein 1 [Source:MGI Symbol;Acc:MGI:1915013]
167,ENSMUSG00000015882,0.012205747,246.2661321,0.227,0.3,1,Lcorl,ligand dependent nuclear receptor corepressor-like [Source:MGI Symbol;Acc:MGI:2651932]
168,ENSMUSG00000015961,0.354908995,442.1175403,0.25,0.5,1,Adss,"adenylosuccinate synthetase, non muscle [Source:MGI Symbol;Acc:MGI:87948]"
169,ENSMUSG00000016256,0.7552105,132.1784866,0.068,0.5,1,Ctsz,cathepsin Z [Source:MGI Symbol;Acc:MGI:1891190]
173,ENSMUSG00000016494,0.012393642,195.2860181,0.159,0.8,1,Cd34,CD34 antigen [Source:MGI Symbol;Acc:MGI:88329]
174,ENSMUSG00000016619,0.097129302,-100.0428827,0.182,0.7,1,Nup50,nucleoporin 50 [Source:MGI Symbol;Acc:MGI:1351502]
177,ENSMUSG00000017344,0.000809463,Inf,0.477,1,1,Vtn,vitronectin [Source:MGI Symbol;Acc:MGI:98940]
178,ENSMUSG00000017485,0.226955291,116.3047596,0.432,0.8,1,Top2b,topoisomerase (DNA) II beta [Source:MGI Symbol;Acc:MGI:98791]
182,ENSMUSG00000017664,0.003053212,37.95392642,0.091,0.8,1,Slc35c2,"solute carrier family 35, member C2 [Source:MGI Symbol;Acc:MGI:2385166]"
184,ENSMUSG00000017716,0.000609686,159.4558631,0.341,1,1,Birc5,baculoviral IAP repeat-containing 5 [Source:MGI Symbol;Acc:MGI:1203517]
185,ENSMUSG00000018040,0.029077485,180.4605949,0.068,0.7,1,Rrp7a,ribosomal RNA processing 7 homolog A (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1922028]
186,ENSMUSG00000018160,0.058357793,381.6795596,0.091,0.7,1,Med1,mediator complex subunit 1 [Source:MGI Symbol;Acc:MGI:1100846]
187,ENSMUSG00000018167,0.004201494,29.13631929,0.114,0.3,1,Stard3,START domain containing 3 [Source:MGI Symbol;Acc:MGI:1929618]
190,ENSMUSG00000018362,0.017861254,-66.0886354,0.386,1,1,Kpna2,karyopherin (importin) alpha 2 [Source:MGI Symbol;Acc:MGI:103561]
192,ENSMUSG00000018411,0.660706696,Inf,0.659,0.7,1,Mapt,microtubule-associated protein tau [Source:MGI Symbol;Acc:MGI:97180]
195,ENSMUSG00000018585,0.072795092,483.5002695,0.545,1,1,Atox1,antioxidant 1 copper chaperone [Source:MGI Symbol;Acc:MGI:1333855]
196,ENSMUSG00000018593,0.031581396,Inf,0.659,1,1,Sparc,secreted acidic cysteine rich glycoprotein [Source:MGI Symbol;Acc:MGI:98373]
198,ENSMUSG00000018899,0.534818669,14.16368456,0.136,0.5,1,Irf1,interferon regulatory factor 1 [Source:MGI Symbol;Acc:MGI:96590]
200,ENSMUSG00000019124,0.675185567,165.0137239,0.159,0.6,1,Scrn1,secernin 1 [Source:MGI Symbol;Acc:MGI:1917188]
201,ENSMUSG00000019158,0.005016269,212.0442307,0.068,0.3,1,Tmem160,transmembrane protein 160 [Source:MGI Symbol;Acc:MGI:1916344]
202,ENSMUSG00000019256,0.010852728,246.0346456,0.023,0.7,1,Ahr,aryl-hydrocarbon receptor [Source:MGI Symbol;Acc:MGI:105043]
204,ENSMUSG00000019578,0.000962771,19.22923232,0.295,0.2,1,Ubxn6,UBX domain protein 6 [Source:MGI Symbol;Acc:MGI:1913780]
207,ENSMUSG00000019806,0.005469226,41.31367512,0.114,0.8,1,Aig1,androgen-induced 1 [Source:MGI Symbol;Acc:MGI:1913503]
209,ENSMUSG00000019810,0.573050173,491.8303752,0.091,0.6,1,Fuca2,"fucosidase, alpha-L- 2, plasma [Source:MGI Symbol;Acc:MGI:1914098]"
210,ENSMUSG00000019814,0.005779716,-95.12687604,0.091,0.3,1,Ltv1,LTV1 ribosome biogenesis factor [Source:MGI Symbol;Acc:MGI:2447810]
211,ENSMUSG00000019818,0.001573162,66.56774161,0.341,1,1,Cd164,CD164 antigen [Source:MGI Symbol;Acc:MGI:1859568]
213,ENSMUSG00000019837,0.001029868,393.6275754,0.25,1,1,Gtf3c6,"general transcription factor IIIC, polypeptide 6, alpha [Source:MGI Symbol;Acc:MGI:1914621]"
216,ENSMUSG00000019873,0.019129236,Inf,0.455,1,1,Reep3,receptor accessory protein 3 [Source:MGI Symbol;Acc:MGI:88930]
217,ENSMUSG00000019876,0.212298446,Inf,0.455,0.9,1,Pkib,"protein kinase inhibitor beta, cAMP dependent, testis specific [Source:MGI Symbol;Acc:MGI:101937]"
221,ENSMUSG00000019929,0.000764398,572.1180271,0.273,1,1,Dcn,decorin [Source:MGI Symbol;Acc:MGI:94872]
222,ENSMUSG00000019943,0.010500013,360.5047356,0.386,0.9,1,Atp2b1,"ATPase, Ca++ transporting, plasma membrane 1 [Source:MGI Symbol;Acc:MGI:104653]"
223,ENSMUSG00000019961,0.018006379,61.12927096,0.545,1,1,Tmpo,thymopoietin [Source:MGI Symbol;Acc:MGI:106920]
226,ENSMUSG00000019970,0.674456736,198.1044108,0.364,0.6,1,Sgk1,serum/glucocorticoid regulated kinase 1 [Source:MGI Symbol;Acc:MGI:1340062]
227,ENSMUSG00000019978,0.000697917,-34.25717375,0.273,1,1,Epb41l2,erythrocyte membrane protein band 4.1 like 2 [Source:MGI Symbol;Acc:MGI:103009]
228,ENSMUSG00000020023,0.005565947,267.6985254,0.136,0.3,1,Tmcc3,transmembrane and coiled coil domains 3 [Source:MGI Symbol;Acc:MGI:2442900]
230,ENSMUSG00000020063,0.000529325,119.8530696,0.273,0.2,1,Sirt1,sirtuin 1 [Source:MGI Symbol;Acc:MGI:2135607]
232,ENSMUSG00000020076,0.155422005,-198.0544337,0.136,0.7,1,Ddx50,DEAD (Asp-Glu-Ala-Asp) box polypeptide 50 [Source:MGI Symbol;Acc:MGI:2182303]
235,ENSMUSG00000020097,0.326891905,196.7289056,0.409,0.8,1,Sgpl1,sphingosine phosphate lyase 1 [Source:MGI Symbol;Acc:MGI:1261415]
237,ENSMUSG00000020122,0.126955502,271.3694688,0.182,0.4,1,Egfr,epidermal growth factor receptor [Source:MGI Symbol;Acc:MGI:95294]
238,ENSMUSG00000020124,0.776512275,Inf,0.159,0.5,1,Usp15,ubiquitin specific peptidase 15 [Source:MGI Symbol;Acc:MGI:101857]
240,ENSMUSG00000020142,0.126642931,366.1836761,0.159,0.7,1,Slc1a4,"solute carrier family 1 (glutamate/neutral amino acid transporter), member 4 [Source:MGI Symbol;Acc:MGI:2135601]"
244,ENSMUSG00000020171,0.696417924,132.9240756,0.091,0.5,1,Yeats4,YEATS domain containing 4 [Source:MGI Symbol;Acc:MGI:1927224]
250,ENSMUSG00000020228,0.10249137,130.5785743,0.091,0.4,1,Helb,helicase (DNA) B [Source:MGI Symbol;Acc:MGI:2152895]
253,ENSMUSG00000020330,0.388006955,Inf,0.273,0.7,1,Hmmr,hyaluronan mediated motility receptor (RHAMM) [Source:MGI Symbol;Acc:MGI:104667]
254,ENSMUSG00000020372,0.187901305,Inf,0.659,1,1,Rack1,receptor for activated C kinase 1 [Source:MGI Symbol;Acc:MGI:101849]
255,ENSMUSG00000020375,0.007805638,150.461315,0.227,0.9,1,Rufy1,RUN and FYVE domain containing 1 [Source:MGI Symbol;Acc:MGI:2429762]
256,ENSMUSG00000020380,0.005469226,140.8980392,0.114,0.8,1,Rad50,RAD50 double strand break repair protein [Source:MGI Symbol;Acc:MGI:109292]
257,ENSMUSG00000020397,0.049313094,95.20454797,0.295,0.9,1,Med7,mediator complex subunit 7 [Source:MGI Symbol;Acc:MGI:1913463]
258,ENSMUSG00000020415,0.134642461,Inf,0.295,0.8,1,Pttg1,pituitary tumor-transforming gene 1 [Source:MGI Symbol;Acc:MGI:1353578]
259,ENSMUSG00000020436,0.264049841,272.3056705,0.045,0.6,1,Gabrg2,"gamma-aminobutyric acid (GABA) A receptor, subunit gamma 2 [Source:MGI Symbol;Acc:MGI:95623]"
260,ENSMUSG00000020458,0.004127252,438.833902,0.364,0.9,1,Rtn4,reticulon 4 [Source:MGI Symbol;Acc:MGI:1915835]
261,ENSMUSG00000020463,0.012076869,136.8783669,0.295,0.9,1,Ppp4r3b,protein phosphatase 4 regulatory subunit 3B [Source:MGI Symbol;Acc:MGI:2144474]
266,ENSMUSG00000020496,0.97101806,196.6420688,0.341,0.6,1,Rnf187,ring finger protein 187 [Source:MGI Symbol;Acc:MGI:1914224]
267,ENSMUSG00000020522,0.024065227,Inf,0.409,1,1,Mfap3,microfibrillar-associated protein 3 [Source:MGI Symbol;Acc:MGI:1924068]
268,ENSMUSG00000020561,0.314814732,236.1339707,0.341,0.7,1,Twistnb,twist basic helix-loop-helix transcription factor 1 neighbor [Source:MGI Symbol;Acc:MGI:106292]
270,ENSMUSG00000020585,0.805419034,-70.88154278,0.432,0.7,1,Laptm4a,lysosomal-associated protein transmembrane 4A [Source:MGI Symbol;Acc:MGI:108017]
272,ENSMUSG00000020594,0.501133268,Inf,0.318,0.5,1,Pum2,pumilio RNA-binding family member 2 [Source:MGI Symbol;Acc:MGI:1931751]
278,ENSMUSG00000020674,0.542997461,641.4863246,0.159,0.5,1,Pxdn,peroxidasin [Source:MGI Symbol;Acc:MGI:1916925]
