"","ensembl_gene_id","p_val","avg_logFC","pct.1(treatment)","pct.2(control)","p_val_adj","mgi_symbol","description"
"913","ENSMUSG00000031429",0.364332894613332,-202.398218972282,0.087,0.429,1,"Psmd10","proteasome (prosome, macropain) 26S subunit, non-ATPase, 10 [Source:MGI Symbol;Acc:MGI:1858898]"
"914","ENSMUSG00000031488",1.0112826933069e-05,Inf,0.087,1,0.020225653866138,"Rab11fip1","RAB11 family interacting protein 1 (class I) [Source:MGI Symbol;Acc:MGI:1923017]"
"915","ENSMUSG00000031490",0.856031680386557,432.385799658419,0.087,0.571,1,"Eif4ebp1","eukaryotic translation initiation factor 4E binding protein 1 [Source:MGI Symbol;Acc:MGI:103267]"
"916","ENSMUSG00000031516",0.00642695323014795,483.250638942297,0.348,1,1,"Dctn6","dynactin 6 [Source:MGI Symbol;Acc:MGI:1343154]"
"917","ENSMUSG00000031578",9.03438819169838e-05,Inf,0.13,1,0.180687763833968,"Mak16","MAK16 homolog [Source:MGI Symbol;Acc:MGI:1915170]"
"918","ENSMUSG00000031583",0.0274834679280254,-10.0796785400229,0.043,0.286,1,"Wrn","Werner syndrome RecQ like helicase [Source:MGI Symbol;Acc:MGI:109635]"
"919","ENSMUSG00000031617",0.0002912228812147,59.8560598864237,0.13,1,0.5824457624294,"Tmem184c","transmembrane protein 184C [Source:MGI Symbol;Acc:MGI:2384562]"
"920","ENSMUSG00000031652",1.0112826933069e-05,-7.75198970836113,0.087,1,0.020225653866138,"N4bp1","NEDD4 binding protein 1 [Source:MGI Symbol;Acc:MGI:2136825]"
"921","ENSMUSG00000031661",0.0294704646735785,45.1774165825958,0.087,0.286,1,"Nkd1","naked cuticle 1 [Source:MGI Symbol;Acc:MGI:2135954]"
"922","ENSMUSG00000031714",1,79.6754471779647,0.217,0.571,1,"Gab1","growth factor receptor bound protein 2-associated protein 1 [Source:MGI Symbol;Acc:MGI:108088]"
"923","ENSMUSG00000031740",0.0226685904781216,338.15910419978,0.13,0.857,1,"Mmp2","matrix metallopeptidase 2 [Source:MGI Symbol;Acc:MGI:97009]"
"924","ENSMUSG00000031756",4.26305412821047e-06,217.258587178252,0.043,1,0.00852610825642094,"Cenpn","centromere protein N [Source:MGI Symbol;Acc:MGI:1919405]"
"925","ENSMUSG00000031762",3.4245900298278e-05,73.3025568046725,0.174,1,0.0684918005965561,"Mt2","metallothionein 2 [Source:MGI Symbol;Acc:MGI:97172]"
"926","ENSMUSG00000031765",0.000798929739607637,116.907176807678,0.304,1,1,"Mt1","metallothionein 1 [Source:MGI Symbol;Acc:MGI:97171]"
"927","ENSMUSG00000031785",0.000258884741644734,4.06844810369455,0.043,0.143,0.517769483289468,"Adgrg1","adhesion G protein-coupled receptor G1 [Source:MGI Symbol;Acc:MGI:1340051]"
"928","ENSMUSG00000031791",0.0677519098170176,291.353130642607,0.043,0.714,1,"Tmem38a","transmembrane protein 38A [Source:MGI Symbol;Acc:MGI:1921416]"
"929","ENSMUSG00000031820",0.244981498883417,372.055986389672,0.217,0.429,1,"Babam1","BRISC and BRCA1 A complex member 1 [Source:MGI Symbol;Acc:MGI:1915501]"
"930","ENSMUSG00000031837",0.377867317385727,26.7256658541802,0.043,0.429,1,"Necab2","N-terminal EF-hand calcium binding protein 2 [Source:MGI Symbol;Acc:MGI:2152211]"
"931","ENSMUSG00000031840",0.00108915079562722,259.388302584422,0.217,1,1,"Rab3a","RAB3A, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:97843]"
"932","ENSMUSG00000031841",0.000700856429456904,196.904538053812,0.13,0.143,1,"Cdh13","cadherin 13 [Source:MGI Symbol;Acc:MGI:99551]"
"933","ENSMUSG00000031864",0.11586347323152,-2.47142228026,0.087,0.714,1,"Ints10","integrator complex subunit 10 [Source:MGI Symbol;Acc:MGI:1918135]"
"934","ENSMUSG00000031955",0.00262892467898831,119.669378261673,0.174,1,1,"Bcar1","breast cancer anti-estrogen resistance 1 [Source:MGI Symbol;Acc:MGI:108091]"
"935","ENSMUSG00000031960",2.94212747466977e-06,58.411563138179,0.13,0,0.00588425494933954,"Aars","alanyl-tRNA synthetase [Source:MGI Symbol;Acc:MGI:2384560]"
"936","ENSMUSG00000031990",5.08053499906744e-05,101.032485321684,0.087,1,0.101610699981349,"Jam3","junction adhesion molecule 3 [Source:MGI Symbol;Acc:MGI:1933825]"
"937","ENSMUSG00000032042",0.00198804055674679,269.040328164948,0.348,1,1,"Srpr","signal recognition particle receptor ('docking protein') [Source:MGI Symbol;Acc:MGI:1914648]"
"938","ENSMUSG00000032051",0.191757034866689,Inf,0.174,0.429,1,"Fdx1","ferredoxin 1 [Source:MGI Symbol;Acc:MGI:103224]"
"939","ENSMUSG00000032060",0.1911193125868,14.328677396504,0.522,1,1,"Cryab","crystallin, alpha B [Source:MGI Symbol;Acc:MGI:88516]"
"940","ENSMUSG00000032077",3.00822376517182e-05,393.226370692933,0.087,1,0.0601644753034364,"Bud13","BUD13 homolog [Source:MGI Symbol;Acc:MGI:2443443]"
"941","ENSMUSG00000032085",0.00399087531333845,160.664183104178,0.217,1,1,"Tagln","transgelin [Source:MGI Symbol;Acc:MGI:106012]"
"942","ENSMUSG00000032096",0.00281546274370728,-Inf,0.348,0.143,1,"Arcn1","archain 1 [Source:MGI Symbol;Acc:MGI:2387591]"
"943","ENSMUSG00000032112",0.0143514990770816,209.424604767158,0.304,1,1,"Trappc4","trafficking protein particle complex 4 [Source:MGI Symbol;Acc:MGI:1926211]"
"944","ENSMUSG00000032121",0.00204048761558919,0.49812569275954,0.087,0.857,1,"Tmem218","transmembrane protein 218 [Source:MGI Symbol;Acc:MGI:1913529]"
"945","ENSMUSG00000032123",0.659273577949383,5.36334744476655,0.043,0.571,1,"Dpagt1","dolichyl-phosphate (UDP-N-acetylglucosamine) acetylglucosaminephosphotransferase 1 (GlcNAc-1-P transferase) [Source:MGI Symbol;Acc:MGI:1196396]"
"946","ENSMUSG00000032125",0.0233554493660895,42.2256792137803,0.043,0.286,1,"Robo4","roundabout guidance receptor 4 [Source:MGI Symbol;Acc:MGI:1921394]"
"947","ENSMUSG00000032171",0.0102303944882918,206.932712284798,0.348,1,1,"Pin1","protein (peptidyl-prolyl cis/trans isomerase) NIMA-interacting 1 [Source:MGI Symbol;Acc:MGI:1346036]"
"948","ENSMUSG00000032187",0.018358102765672,275.469911544493,0.348,1,1,"Smarca4","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4 [Source:MGI Symbol;Acc:MGI:88192]"
"949","ENSMUSG00000032194",0.0228228615038907,228.915356047296,0.261,0.286,1,"Kank2","KN motif and ankyrin repeat domains 2 [Source:MGI Symbol;Acc:MGI:2384568]"
"950","ENSMUSG00000032198",0.0162173912978017,-24.0255060169727,0.435,1,1,"Dock6","dedicator of cytokinesis 6 [Source:MGI Symbol;Acc:MGI:1914789]"
"951","ENSMUSG00000032212",0.605006171888561,17.8235532775697,0.391,0.571,1,"Sltm","SAFB-like, transcription modulator [Source:MGI Symbol;Acc:MGI:1913910]"
"952","ENSMUSG00000032217",0.0194178973158629,371.695113614481,0.13,0.857,1,"Rnf111","ring finger 111 [Source:MGI Symbol;Acc:MGI:1934919]"
"953","ENSMUSG00000032218",4.26305412821047e-06,-0.686748491023051,0.043,1,0.00852610825642094,"Ccnb2","cyclin B2 [Source:MGI Symbol;Acc:MGI:88311]"
"954","ENSMUSG00000032221",1.2183152937176e-07,-6.04615162651022,0,1,0.00024366305874352,"Mns1","meiosis-specific nuclear structural protein 1 [Source:MGI Symbol;Acc:MGI:107933]"
"955","ENSMUSG00000032231",0.0893904946281036,72.6813792417445,0.565,1,1,"Anxa2","annexin A2 [Source:MGI Symbol;Acc:MGI:88246]"
"956","ENSMUSG00000032232",0.122704527993452,497.012909390169,0.304,0.429,1,"Cgnl1","cingulin-like 1 [Source:MGI Symbol;Acc:MGI:1915428]"
"957","ENSMUSG00000032246",1.2183152937176e-07,-13.0881753827912,0,1,0.00024366305874352,"Calml4","calmodulin-like 4 [Source:MGI Symbol;Acc:MGI:1922850]"
"958","ENSMUSG00000032249",0.00341845740312786,478.659255872763,0.304,1,1,"Anp32a","acidic (leucine-rich) nuclear phosphoprotein 32 family, member A [Source:MGI Symbol;Acc:MGI:108447]"
"959","ENSMUSG00000032265",0.00148109363758215,340.802993176093,0.174,1,1,"Tent5a","terminal nucleotidyltransferase 5A [Source:MGI Symbol;Acc:MGI:2670964]"
"960","ENSMUSG00000032288",5.58457513657549e-05,60.6295809355793,0.174,1,0.11169150273151,"Imp3","IMP3, U3 small nucleolar ribonucleoprotein [Source:MGI Symbol;Acc:MGI:1916119]"
"961","ENSMUSG00000032290",0.178703182578278,131.804286557836,0.391,0.429,1,"Ptpn9","protein tyrosine phosphatase, non-receptor type 9 [Source:MGI Symbol;Acc:MGI:1928376]"
"962","ENSMUSG00000032305",1.2183152937176e-07,-10.9816856575266,0,1,0.00024366305874352,"Fam219b","family with sequence similarity 219, member B [Source:MGI Symbol;Acc:MGI:1925573]"
"963","ENSMUSG00000032348",0.0308376353588993,417.140984736476,0.217,0.857,1,"Gsta4","glutathione S-transferase, alpha 4 [Source:MGI Symbol;Acc:MGI:1309515]"
"964","ENSMUSG00000032353",0.00204048761558919,63.2000707896823,0.087,0.857,1,"Tmed3","transmembrane p24 trafficking protein 3 [Source:MGI Symbol;Acc:MGI:1913361]"
"965","ENSMUSG00000032356",0.46693510124108,-5.62113415393824,0,0.429,1,"Rasgrf1","RAS protein-specific guanine nucleotide-releasing factor 1 [Source:MGI Symbol;Acc:MGI:99694]"
"966","ENSMUSG00000032359",0.310845387607671,153.238826555089,0.478,1,1,"Ctsh","cathepsin H [Source:MGI Symbol;Acc:MGI:107285]"
"967","ENSMUSG00000032376",0.0493660500117768,405.661890786053,0.391,1,1,"Usp3","ubiquitin specific peptidase 3 [Source:MGI Symbol;Acc:MGI:2152450]"
"968","ENSMUSG00000032396",0.000163481525493446,-109.555691629495,0,0.143,0.326963050986893,"Dis3l","DIS3 like exosome 3'-5' exoribonuclease [Source:MGI Symbol;Acc:MGI:2143272]"
"969","ENSMUSG00000032397",1.33510554849239e-05,14.0190762752798,0.087,1,0.0267021109698478,"Tipin","timeless interacting protein [Source:MGI Symbol;Acc:MGI:1921571]"
"970","ENSMUSG00000032403",1.2183152937176e-07,-4.26477763053209,0,1,0.00024366305874352,"2300009A05Rik","RIKEN cDNA 2300009A05 gene [Source:MGI Symbol;Acc:MGI:1916728]"
"971","ENSMUSG00000032411",0.954739184977966,289.215745745758,0.174,0.571,1,"Tfdp2","transcription factor Dp 2 [Source:MGI Symbol;Acc:MGI:107167]"
"972","ENSMUSG00000032419",0.22393171056633,90.8636432338664,0.478,0.429,1,"Tbx18","T-box18 [Source:MGI Symbol;Acc:MGI:1923615]"
"973","ENSMUSG00000032425",3.91623237269882e-05,-55.9129300086362,0.087,1,0.0783246474539764,"Zfp949","zinc finger protein 949 [Source:MGI Symbol;Acc:MGI:1918890]"
"974","ENSMUSG00000032437",0.00834468024757633,161.365234678359,0.391,1,1,"Stt3b","STT3, subunit of the oligosaccharyltransferase complex, homolog B (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1915542]"
"975","ENSMUSG00000032458",0.000179728546605454,-61.8858872901019,0.174,1,0.359457093210908,"Copb2","coatomer protein complex, subunit beta 2 (beta prime) [Source:MGI Symbol;Acc:MGI:1354962]"
"976","ENSMUSG00000032478",0.000258884741644734,31.5056029091424,0.043,0.143,0.517769483289468,"Nme6","NME/NM23 nucleoside diphosphate kinase 6 [Source:MGI Symbol;Acc:MGI:1861676]"
"977","ENSMUSG00000032503",3.14500332094411e-06,-18.7248697172291,0.043,1,0.00629000664188821,"Arpp21","cyclic AMP-regulated phosphoprotein, 21 [Source:MGI Symbol;Acc:MGI:107562]"
"978","ENSMUSG00000032525",0.0359852346530117,Inf,0.435,1,1,"Nktr","natural killer tumor recognition sequence [Source:MGI Symbol;Acc:MGI:97346]"
"979","ENSMUSG00000032527",0.000565425316458617,322.207541523553,0.13,1,1,"Pccb","propionyl Coenzyme A carboxylase, beta polypeptide [Source:MGI Symbol;Acc:MGI:1914154]"
"980","ENSMUSG00000032532",0.0677519098170176,52.9984487810804,0.043,0.714,1,"Cck","cholecystokinin [Source:MGI Symbol;Acc:MGI:88297]"
"981","ENSMUSG00000032536",0.320515513243335,191.580069961211,0.13,0.429,1,"Trak1","trafficking protein, kinesin binding 1 [Source:MGI Symbol;Acc:MGI:1914345]"
"982","ENSMUSG00000032549",0.954739184977966,290.426539569804,0.174,0.571,1,"Rab6b","RAB6B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:107283]"
"983","ENSMUSG00000032551",1.2183152937176e-07,-124.756247324878,0,1,0.00024366305874352,"1110059G10Rik","RIKEN cDNA 1110059G10 gene [Source:MGI Symbol;Acc:MGI:1913452]"
"984","ENSMUSG00000032553",0.000894429408015424,145.545463234875,0.217,1,1,"Srprb","signal recognition particle receptor, B subunit [Source:MGI Symbol;Acc:MGI:102964]"
"985","ENSMUSG00000032579",1.2183152937176e-07,-0.917562686560467,0,1,0.00024366305874352,"Hemk1","HemK methyltransferase family member 1 [Source:MGI Symbol;Acc:MGI:1916786]"
"986","ENSMUSG00000032580",0.342503776191651,Inf,0.565,0.857,1,"Rbm5","RNA binding motif protein 5 [Source:MGI Symbol;Acc:MGI:1933204]"
"987","ENSMUSG00000032601",0.0108745824803151,11.0001762150417,0.217,0.857,1,"Prkar2a","protein kinase, cAMP dependent regulatory, type II alpha [Source:MGI Symbol;Acc:MGI:108025]"
"988","ENSMUSG00000032625",0.672053131812647,-28.5422186178095,0.087,0.571,1,"Thsd7a","thrombospondin, type I, domain containing 7A [Source:MGI Symbol;Acc:MGI:2685683]"
"989","ENSMUSG00000032643",4.67863750307938e-07,-568.82818006502,0.043,1,0.000935727500615876,"Fhl3","four and a half LIM domains 3 [Source:MGI Symbol;Acc:MGI:1341092]"
"990","ENSMUSG00000032724",0.266882889502186,16.8111626234612,0.13,0.429,1,"Abtb2","ankyrin repeat and BTB (POZ) domain containing 2 [Source:MGI Symbol;Acc:MGI:2139365]"
"991","ENSMUSG00000032727",1.2183152937176e-07,-5.86171720373574,0,1,0.00024366305874352,"Mier3","MIER family member 3 [Source:MGI Symbol;Acc:MGI:2442317]"
"992","ENSMUSG00000032740",0.0301596339364077,222.796351353876,0.261,0.286,1,"Ccdc88a","coiled coil domain containing 88A [Source:MGI Symbol;Acc:MGI:1925177]"
"993","ENSMUSG00000032750",0.000280781648581201,307.640211162756,0.174,1,0.561563297162401,"Gab3","growth factor receptor bound protein 2-associated protein 3 [Source:MGI Symbol;Acc:MGI:2387324]"
"994","ENSMUSG00000032766",0.0626068204277574,Inf,0.391,1,1,"Gng11","guanine nucleotide binding protein (G protein), gamma 11 [Source:MGI Symbol;Acc:MGI:1913316]"
"995","ENSMUSG00000032796",2.5839737245963e-05,358.093235498266,0.13,1,0.051679474491926,"Lama1","laminin, alpha 1 [Source:MGI Symbol;Acc:MGI:99892]"
"996","ENSMUSG00000032827",9.55504548795407e-06,-125.551445799206,0.174,1,0.0191100909759081,"Ppp1r9a","protein phosphatase 1, regulatory subunit 9A [Source:MGI Symbol;Acc:MGI:2442401]"
"997","ENSMUSG00000032841",0.449735207579589,-130.639770916508,0.043,0.429,1,"Prr5l","proline rich 5 like [Source:MGI Symbol;Acc:MGI:1919696]"
"998","ENSMUSG00000032850",0.0245405862172412,0.981550485079476,0,0.286,1,"Rnft2","ring finger protein, transmembrane 2 [Source:MGI Symbol;Acc:MGI:2442859]"
"999","ENSMUSG00000032883",0.030610171235884,79.5378474866784,0.13,0.286,1,"Acsl3","acyl-CoA synthetase long-chain family member 3 [Source:MGI Symbol;Acc:MGI:1921455]"
"1000","ENSMUSG00000032902",0.000179728546605454,160.326161801808,0.174,1,0.359457093210908,"Slc16a1","solute carrier family 16 (monocarboxylic acid transporters), member 1 [Source:MGI Symbol;Acc:MGI:106013]"
"1001","ENSMUSG00000033006",0.000163481525493446,-2.45195935248555,0,0.857,0.326963050986893,"Sox10","SRY (sex determining region Y)-box 10 [Source:MGI Symbol;Acc:MGI:98358]"
"1002","ENSMUSG00000033016",0.000330274004117296,-82.5403768281436,0.043,0.143,0.660548008234591,"Nfatc1","nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 1 [Source:MGI Symbol;Acc:MGI:102469]"
"1003","ENSMUSG00000033032",0.000330274004117296,-199.757169990841,0.043,0.857,0.660548008234591,"Afap1l1","actin filament associated protein 1-like 1 [Source:MGI Symbol;Acc:MGI:2147199]"
"1004","ENSMUSG00000033047",0.00132245961999871,63.9220480104003,0.217,1,1,"Eif3l","eukaryotic translation initiation factor 3, subunit L [Source:MGI Symbol;Acc:MGI:2386251]"
"1005","ENSMUSG00000033061",0.000566573600142417,-14.4827554033414,0.087,0.857,1,"Resp18","regulated endocrine-specific protein 18 [Source:MGI Symbol;Acc:MGI:1098222]"
"1006","ENSMUSG00000033066",0.00141112057803122,451.611150171301,0.478,0.143,1,"Gas7","growth arrest specific 7 [Source:MGI Symbol;Acc:MGI:1202388]"
"1007","ENSMUSG00000033105",0.0233554493660895,85.9158094079682,0.043,0.286,1,"Lss","lanosterol synthase [Source:MGI Symbol;Acc:MGI:1336155]"
"1008","ENSMUSG00000033149",0.271720905864923,453.032898674681,0.565,0.571,1,"Phldb2","pleckstrin homology like domain, family B, member 2 [Source:MGI Symbol;Acc:MGI:2444981]"
"1009","ENSMUSG00000033166",0.000258884741644734,138.854024050372,0.043,0.143,0.517769483289468,"Dis3","DIS3 homolog, exosome endoribonuclease and 3'-5' exoribonuclease [Source:MGI Symbol;Acc:MGI:1919912]"
"1010","ENSMUSG00000033174",3.91623237269882e-05,-172.13738680552,0.087,1,0.0783246474539764,"Mgll","monoglyceride lipase [Source:MGI Symbol;Acc:MGI:1346042]"
"1011","ENSMUSG00000033208",1.99211707528886e-05,357.427247991897,0.13,1,0.0398423415057773,"S100b","S100 protein, beta polypeptide, neural [Source:MGI Symbol;Acc:MGI:98217]"
"1012","ENSMUSG00000033216",0.659273577949383,28.2006686931227,0.043,0.571,1,"Eefsec","eukaryotic elongation factor, selenocysteine-tRNA-specific [Source:MGI Symbol;Acc:MGI:2137092]"
"1013","ENSMUSG00000033306",0.8378889067394,211.370666117036,0.435,0.571,1,"Lpp","LIM domain containing preferred translocation partner in lipoma [Source:MGI Symbol;Acc:MGI:2441849]"
"1014","ENSMUSG00000033364",0.365559490640316,341.167720457477,0.304,0.714,1,"Usp37","ubiquitin specific peptidase 37 [Source:MGI Symbol;Acc:MGI:2442483]"
"1015","ENSMUSG00000033377",1.69215715182482e-06,-13.4462443066362,0.043,1,0.00338431430364965,"Palmd","palmdelphin [Source:MGI Symbol;Acc:MGI:2148896]"
"1016","ENSMUSG00000033453",6.56802449209372e-05,230.630441755305,0.087,1,0.131360489841874,"Adamts15","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 15 [Source:MGI Symbol;Acc:MGI:2449569]"
"1017","ENSMUSG00000033487",0.00563744914624013,-180.014293943352,0.217,1,1,"Fndc3a","fibronectin type III domain containing 3A [Source:MGI Symbol;Acc:MGI:1196463]"
"1018","ENSMUSG00000033538",2.30267640424493e-05,-39.3140675461233,0.087,1,0.0460535280848986,"Casp4","caspase 4, apoptosis-related cysteine peptidase [Source:MGI Symbol;Acc:MGI:107700]"
"1019","ENSMUSG00000033554",0.762362460228929,-0.377375607743948,0.087,0.571,1,"Dph5","diphthamide biosynthesis 5 [Source:MGI Symbol;Acc:MGI:1916990]"
"1020","ENSMUSG00000033581",0.00121591981317712,-156.559472499853,0.174,0.143,1,"Igf2bp2","insulin-like growth factor 2 mRNA binding protein 2 [Source:MGI Symbol;Acc:MGI:1890358]"
"1021","ENSMUSG00000033585",0.00112021158177679,157.545086286067,0.391,1,1,"Ndn","necdin [Source:MGI Symbol;Acc:MGI:97290]"
"1022","ENSMUSG00000033685",0.0342887614833078,-140.092008781716,0.087,0.286,1,"Ucp2","uncoupling protein 2 (mitochondrial, proton carrier) [Source:MGI Symbol;Acc:MGI:109354]"
"1023","ENSMUSG00000033809",0.00249622059573218,98.5020402194694,0.087,0.857,1,"Alg3","asparagine-linked glycosylation 3 (alpha-1,3-mannosyltransferase) [Source:MGI Symbol;Acc:MGI:1098592]"
"1024","ENSMUSG00000033847",1.2183152937176e-07,-17.4217900060858,0,1,0.00024366305874352,"Pla2g4c","phospholipase A2, group IVC (cytosolic, calcium-independent) [Source:MGI Symbol;Acc:MGI:1196403]"
"1025","ENSMUSG00000033883",0.00160114736355938,-155.536175726861,0.217,0.143,1,"Zfp267","zinc finger protein 267 [Source:MGI Symbol;Acc:MGI:1098769]"
"1026","ENSMUSG00000033916",0.205222454224506,Inf,0.478,1,1,"Chmp2a","charged multivesicular body protein 2A [Source:MGI Symbol;Acc:MGI:1916203]"
"1027","ENSMUSG00000033960",2.94212747466977e-06,100.119499547649,0.13,0,0.00588425494933954,"Jcad","junctional cadherin 5 associated [Source:MGI Symbol;Acc:MGI:2685174]"
"1028","ENSMUSG00000033964",0.0226685904781216,110.85804126524,0.13,0.857,1,"Zbtb41","zinc finger and BTB domain containing 41 [Source:MGI Symbol;Acc:MGI:2444487]"
"1029","ENSMUSG00000033965",0.0194178973158629,209.289142203709,0.13,0.286,1,"Slc16a2","solute carrier family 16 (monocarboxylic acid transporters), member 2 [Source:MGI Symbol;Acc:MGI:1203732]"
"1030","ENSMUSG00000033981",0.01728381104824,195.567779027736,0.217,0.857,1,"Gria2","glutamate receptor, ionotropic, AMPA2 (alpha 2) [Source:MGI Symbol;Acc:MGI:95809]"
"1031","ENSMUSG00000034009",1.2183152937176e-07,-6.35809853554816,0,1,0.00024366305874352,"Rxfp1","relaxin/insulin-like family peptide receptor 1 [Source:MGI Symbol;Acc:MGI:2682211]"
"1032","ENSMUSG00000034098",0.000359602524274089,35.4733939915672,0.087,0.143,0.719205048548177,"Fstl5","follistatin-like 5 [Source:MGI Symbol;Acc:MGI:2442179]"
"1033","ENSMUSG00000034109",0.00121591981317712,-7.013186749244,0.174,0.143,1,"Golim4","golgi integral membrane protein 4 [Source:MGI Symbol;Acc:MGI:1920374]"
"1034","ENSMUSG00000034126",1.2183152937176e-07,-16.0208924161249,0,1,0.00024366305874352,"Pomt2","protein-O-mannosyltransferase 2 [Source:MGI Symbol;Acc:MGI:2444430]"
"1035","ENSMUSG00000034187",0.00854889610133132,187.315168278044,0.13,0.857,1,"Nsf","N-ethylmaleimide sensitive fusion protein [Source:MGI Symbol;Acc:MGI:104560]"
"1036","ENSMUSG00000034194",0.0006606997025629,437.118376211766,0.174,0.143,1,"R3hcc1","R3H domain and coiled-coil containing 1 [Source:MGI Symbol;Acc:MGI:1919093]"
"1037","ENSMUSG00000034205",0.588172894432682,10.3422246384104,0.739,0.857,1,"Loxl2","lysyl oxidase-like 2 [Source:MGI Symbol;Acc:MGI:2137913]"
"1038","ENSMUSG00000034209",1.2183152937176e-07,-1.53415127181977,0,1,0.00024366305874352,"Rasl10a","RAS-like, family 10, member A [Source:MGI Symbol;Acc:MGI:1922918]"
"1039","ENSMUSG00000034227",1.2183152937176e-07,-8.41058608010695,0,1,0.00024366305874352,"Foxj1","forkhead box J1 [Source:MGI Symbol;Acc:MGI:1347474]"
"1040","ENSMUSG00000034269",0.00279335394516435,295.384774902638,0.217,1,1,"Setd5","SET domain containing 5 [Source:MGI Symbol;Acc:MGI:1920145]"
"1041","ENSMUSG00000034327",6.56802449209372e-05,58.5163262466629,0.087,1,0.131360489841874,"Kctd9","potassium channel tetramerisation domain containing 9 [Source:MGI Symbol;Acc:MGI:2145579]"
"1042","ENSMUSG00000034342",0.00018412619448105,427.597348811128,0.13,1,0.3682523889621,"Cbl","Casitas B-lineage lymphoma [Source:MGI Symbol;Acc:MGI:88279]"
"1043","ENSMUSG00000034353",1.99211707528886e-05,20.5938797934275,0.13,1,0.0398423415057773,"Ramp1","receptor (calcitonin) activity modifying protein 1 [Source:MGI Symbol;Acc:MGI:1858418]"
"1044","ENSMUSG00000034354",0.0462535409310067,-77.5765587785193,0.217,0.857,1,"Mtmr3","myotubularin related protein 3 [Source:MGI Symbol;Acc:MGI:1921552]"
"1045","ENSMUSG00000034424",3.14500332094411e-06,-316.08832362606,0.043,1,0.00629000664188821,"Gcsh","glycine cleavage system protein H (aminomethyl carrier) [Source:MGI Symbol;Acc:MGI:1915383]"
"1046","ENSMUSG00000034462",0.0462535409310067,154.591191400771,0.217,0.286,1,"Pkd2","polycystin 2, transient receptor potential cation channel [Source:MGI Symbol;Acc:MGI:1099818]"
"1047","ENSMUSG00000034467",1.31100220447409e-06,-23.0953897400907,0.087,1,0.00262200440894817,"Dynlrb2","dynein light chain roadblock-type 2 [Source:MGI Symbol;Acc:MGI:1922715]"
"1048","ENSMUSG00000034518",1.33510554849239e-05,-1.07540254371917,0.087,1,0.0267021109698478,"Hmgxb4","HMG box domain containing 4 [Source:MGI Symbol;Acc:MGI:1918073]"
"1049","ENSMUSG00000034532",1.2183152937176e-07,-3.4420564537126,0,1,0.00024366305874352,"Fbxo16","F-box protein 16 [Source:MGI Symbol;Acc:MGI:1354706]"
"1050","ENSMUSG00000034593",0.0006606997025629,53.1501229499673,0.174,1,1,"Myo5a","myosin VA [Source:MGI Symbol;Acc:MGI:105976]"
"1051","ENSMUSG00000034707",0.0677023471393751,181.343035973427,0.217,0.857,1,"Gns","glucosamine (N-acetyl)-6-sulfatase [Source:MGI Symbol;Acc:MGI:1922862]"
"1052","ENSMUSG00000034738",0.860839418453002,91.8032775971628,0.13,0.571,1,"Nostrin","nitric oxide synthase trafficker [Source:MGI Symbol;Acc:MGI:3606242]"
"1053","ENSMUSG00000034755",1.0112826933069e-05,164.904152231259,0.087,1,0.020225653866138,"Pcdh11x","protocadherin 11 X-linked [Source:MGI Symbol;Acc:MGI:2442849]"
"1054","ENSMUSG00000034793",0.0226685904781216,45.8265758430749,0.13,0.857,1,"G6pc3","glucose 6 phosphatase, catalytic, 3 [Source:MGI Symbol;Acc:MGI:1915651]"
"1055","ENSMUSG00000034796",9.03438819169838e-05,47.4880759600508,0.13,1,0.180687763833968,"Cpne7","copine VII [Source:MGI Symbol;Acc:MGI:2142747]"
"1056","ENSMUSG00000034813",0.00447793138678217,333.495238524723,0.087,0.857,1,"Grip1","glutamate receptor interacting protein 1 [Source:MGI Symbol;Acc:MGI:1921303]"
"1057","ENSMUSG00000034842",0.356844390649463,30.163823222599,0.261,0.714,1,"Art3","ADP-ribosyltransferase 3 [Source:MGI Symbol;Acc:MGI:1202729]"
"1058","ENSMUSG00000034858",0.000330274004117296,-192.672907106941,0.043,0.143,0.660548008234591,"Fam214a","family with sequence similarity 214, member A [Source:MGI Symbol;Acc:MGI:2387648]"
"1059","ENSMUSG00000034867",4.26305412821047e-06,9.88241609457277,0.043,1,0.00852610825642094,"Ankrd27","ankyrin repeat domain 27 (VPS9 domain) [Source:MGI Symbol;Acc:MGI:2444103]"
"1060","ENSMUSG00000034898",4.26305412821047e-06,18.4279320007356,0.043,1,0.00852610825642094,"Filip1","filamin A interacting protein 1 [Source:MGI Symbol;Acc:MGI:1917848]"
"1061","ENSMUSG00000034908",1.75644772845164e-05,26.4291133076117,0.087,1,0.0351289545690328,"Sidt2","SID1 transmembrane family, member 2 [Source:MGI Symbol;Acc:MGI:2446134]"
"1062","ENSMUSG00000034910",0.0006606997025629,82.5760372169843,0.174,0.143,1,"Pygo1","pygopus 1 [Source:MGI Symbol;Acc:MGI:1919385]"
